x,y,species cloglog values
2002.0,2002.0,6.350717E-8
2003.0,2003.0,0.0011972961
2004.0,2004.0,0.63340634
2005.0,2005.0,0.06073838
2006.0,2006.0,0.11161637
2007.0,2007.0,1.5065035E-4
2008.0,2008.0,4.659743E-4
2009.0,2009.0,0.052257042
2010.0,2010.0,0.012364817
2011.0,2011.0,0.0020214634
2012.0,2012.0,0.08419963
2013.0,2013.0,2.300976E-8
2014.0,2014.0,0.0066259406
2015.0,2015.0,0.52413493
2016.0,2016.0,9.3618745E-4
2017.0,2017.0,0.069846824
2018.0,2018.0,1.2746481E-4
2019.0,2019.0,0.0017850635
2020.0,2020.0,0.0022444178
2021.0,2021.0,0.3232635
2022.0,2022.0,5.892444E-4
2023.0,2023.0,0.09596826
2024.0,2024.0,6.431962E-4
2025.0,2025.0,0.13501783
2026.0,2026.0,1.0437651E-4
2027.0,2027.0,0.15165026
2028.0,2028.0,0.13562497
2029.0,2029.0,3.570542E-5
2030.0,2030.0,0.012200371
2031.0,2031.0,0.051892627
2032.0,2032.0,0.1004548
2033.0,2033.0,0.03081163
2034.0,2034.0,7.787245E-5
2035.0,2035.0,0.09442584
2036.0,2036.0,0.0015907314
2037.0,2037.0,0.49344158
2038.0,2038.0,0.18585393
2039.0,2039.0,0.11724723
2040.0,2040.0,3.366744E-5
2041.0,2041.0,9.643516E-4
2042.0,2042.0,0.14709155
2043.0,2043.0,0.124223575
2044.0,2044.0,2.6896954E-4
2045.0,2045.0,8.279395E-4
2046.0,2046.0,2.3752393E-4
2047.0,2047.0,3.9432813E-8
2048.0,2048.0,0.15823193
2049.0,2049.0,0.13205735
2050.0,2050.0,0.028569337
2051.0,2051.0,0.0019921004
2052.0,2052.0,0.0739776
2053.0,2053.0,1.436601E-5
2054.0,2054.0,3.2398073E-4
2055.0,2055.0,0.005788801
2056.0,2056.0,0.28525695
2057.0,2057.0,0.012465759
2058.0,2058.0,1.2833486E-7
2059.0,2059.0,3.9286056E-6
2060.0,2060.0,0.0872048
2061.0,2061.0,0.082719505
2062.0,2062.0,0.12705457
2063.0,2063.0,9.314364E-6
2064.0,2064.0,1.8757197E-5
2065.0,2065.0,0.08153282
2066.0,2066.0,0.013951736
2067.0,2067.0,1.5868083E-6
2068.0,2068.0,7.3571863E-7
2069.0,2069.0,1.004238E-7
2070.0,2070.0,2.1494037E-5
2071.0,2071.0,0.15931042
2072.0,2072.0,0.654113
2073.0,2073.0,2.8753153E-5
2074.0,2074.0,4.5408742E-4
2075.0,2075.0,0.7341082
2076.0,2076.0,0.046788152
2077.0,2077.0,0.0015747523
2078.0,2078.0,0.025244128
2079.0,2079.0,9.1397425E-7
2080.0,2080.0,1.5410785E-7
2081.0,2081.0,5.103271E-7
2082.0,2082.0,0.012296801
2083.0,2083.0,0.0049852906
2084.0,2084.0,6.185278E-4
2085.0,2085.0,1.6394866E-5
2086.0,2086.0,0.0010448826
2087.0,2087.0,0.005975228
2088.0,2088.0,0.019003972
2089.0,2089.0,0.016296323
2090.0,2090.0,0.1728453
2091.0,2091.0,4.497521E-8
2092.0,2092.0,0.11081805
2093.0,2093.0,6.2363056E-6
2094.0,2094.0,0.1490723
2095.0,2095.0,0.28912616
2096.0,2096.0,5.7200905E-5
2097.0,2097.0,0.011054205
2098.0,2098.0,0.4024157
2099.0,2099.0,5.1326733E-8
2100.0,2100.0,6.3945395E-6
2101.0,2101.0,1.2168399E-5
2102.0,2102.0,0.15236774
2103.0,2103.0,4.6959144E-6
2104.0,2104.0,0.035451416
2105.0,2105.0,1.2806758E-7
2106.0,2106.0,0.14079478
2107.0,2107.0,4.755572E-9
2108.0,2108.0,4.1225558E-6
2109.0,2109.0,0.11430495
2110.0,2110.0,3.8611642E-4
2111.0,2111.0,0.08875912
2112.0,2112.0,0.1295667
2113.0,2113.0,0.166924
2114.0,2114.0,0.17868036
2115.0,2115.0,3.4039597E-6
2116.0,2116.0,0.065444075
2117.0,2117.0,0.46150503
2118.0,2118.0,0.1600128
2119.0,2119.0,0.92918795
2120.0,2120.0,3.369654E-4
2121.0,2121.0,2.2144125E-6
2122.0,2122.0,0.35433576
2123.0,2123.0,0.0017097838
2124.0,2124.0,0.082237914
2125.0,2125.0,0.13435449
2126.0,2126.0,0.17193276
2127.0,2127.0,1.1173962E-7
2128.0,2128.0,0.062094726
2129.0,2129.0,0.0051704817
2130.0,2130.0,0.11684533
2131.0,2131.0,0.0052439813
2132.0,2132.0,0.033924267
2133.0,2133.0,0.74441195
2134.0,2134.0,0.8404968
2135.0,2135.0,0.0327503
2136.0,2136.0,0.073826894
2137.0,2137.0,1.4371616E-6
2138.0,2138.0,0.117504634
2139.0,2139.0,8.206788E-5
2140.0,2140.0,0.11033016
2141.0,2141.0,0.9740341
2142.0,2142.0,2.0050868E-8
2143.0,2143.0,0.7300494
2144.0,2144.0,0.024330964
2145.0,2145.0,4.104925E-6
2146.0,2146.0,0.1418888
2147.0,2147.0,0.0016565479
2148.0,2148.0,0.016685378
2149.0,2149.0,0.09897779
2150.0,2150.0,0.07921508
2151.0,2151.0,2.2833429E-7
2152.0,2152.0,3.7767074E-7
2153.0,2153.0,0.15192525
2154.0,2154.0,0.0051869415
2155.0,2155.0,0.03267751
2156.0,2156.0,0.13411415
2157.0,2157.0,0.009126084
2158.0,2158.0,0.0029863152
2159.0,2159.0,2.0806381E-5
2160.0,2160.0,3.778182E-8
2161.0,2161.0,0.07164105
2162.0,2162.0,1.901738E-4
2163.0,2163.0,0.096726246
2164.0,2164.0,0.083430864
2165.0,2165.0,3.3579653E-4
2166.0,2166.0,5.424742E-6
2167.0,2167.0,1.3259312E-5
2168.0,2168.0,0.14025697
2169.0,2169.0,0.04533744
2170.0,2170.0,0.2330611
2171.0,2171.0,0.076022044
2172.0,2172.0,0.0020656832
2173.0,2173.0,0.04721992
2174.0,2174.0,0.43581676
2175.0,2175.0,0.022846578
2176.0,2176.0,0.1818981
2177.0,2177.0,0.0077416985
2178.0,2178.0,3.6770572E-8
2179.0,2179.0,0.0027779255
2180.0,2180.0,6.9893586E-6
2181.0,2181.0,1.3189517E-4
2182.0,2182.0,0.18467486
2183.0,2183.0,2.2357328E-5
2184.0,2184.0,0.8659261
2185.0,2185.0,0.09787233
2186.0,2186.0,7.80077E-4
2187.0,2187.0,0.22004113
2188.0,2188.0,1.1791951E-6
2189.0,2189.0,0.0744354
2190.0,2190.0,0.022984164
2191.0,2191.0,0.2220829
2192.0,2192.0,0.12735699
2193.0,2193.0,0.15377003
2194.0,2194.0,0.0021899103
2195.0,2195.0,4.6634705E-5
2196.0,2196.0,0.13493897
2197.0,2197.0,0.051897947
2198.0,2198.0,1.5139285E-7
2199.0,2199.0,6.209673E-4
2200.0,2200.0,1.8861407E-7
2201.0,2201.0,0.17743382
2202.0,2202.0,6.3298844E-6
2203.0,2203.0,0.022261236
2204.0,2204.0,0.10476507
2205.0,2205.0,9.89956E-6
2206.0,2206.0,9.6823E-6
2207.0,2207.0,0.0050139204
2208.0,2208.0,0.006900462
2209.0,2209.0,0.0024344877
2210.0,2210.0,0.0010834861
2211.0,2211.0,0.21446769
2212.0,2212.0,0.04338935
2213.0,2213.0,3.958722E-8
2214.0,2214.0,3.5940833E-5
2215.0,2215.0,0.13766204
2216.0,2216.0,0.13616872
2217.0,2217.0,0.0076168203
2218.0,2218.0,0.0015948294
2219.0,2219.0,0.0115294475
2220.0,2220.0,6.976436E-5
2221.0,2221.0,8.4689145E-9
2222.0,2222.0,0.12668149
2223.0,2223.0,0.018924298
2224.0,2224.0,0.056434464
2225.0,2225.0,9.921521E-4
2226.0,2226.0,4.2773368E-6
2227.0,2227.0,0.0021041953
2228.0,2228.0,1.0409386E-6
2229.0,2229.0,0.107330024
2230.0,2230.0,5.259037E-4
2231.0,2231.0,9.4315954E-5
2232.0,2232.0,0.00933553
2233.0,2233.0,5.019055E-7
2234.0,2234.0,3.9373108E-4
2235.0,2235.0,0.092622556
2236.0,2236.0,0.043750014
2237.0,2237.0,0.41061273
2238.0,2238.0,0.2720647
2239.0,2239.0,0.03547866
2240.0,2240.0,4.625214E-4
2241.0,2241.0,0.008516114
2242.0,2242.0,6.736364E-8
2243.0,2243.0,8.84052E-6
2244.0,2244.0,9.643262E-8
2245.0,2245.0,0.2595503
2246.0,2246.0,0.46542656
2247.0,2247.0,0.12075429
2248.0,2248.0,0.0022730923
2249.0,2249.0,0.013623574
2250.0,2250.0,0.6002592
2251.0,2251.0,3.4169827E-7
2252.0,2252.0,0.2631817
2253.0,2253.0,0.0037743316
2254.0,2254.0,0.12881406
2255.0,2255.0,0.18215796
2256.0,2256.0,0.21499197
2257.0,2257.0,0.0012364229
2258.0,2258.0,0.12104469
2259.0,2259.0,2.7149792E-8
2260.0,2260.0,0.4582921
2261.0,2261.0,5.8377685E-4
2262.0,2262.0,9.569499E-5
2263.0,2263.0,1.3473173E-4
2264.0,2264.0,0.11693439
2265.0,2265.0,1.1118609E-8
2266.0,2266.0,2.4114916E-8
2267.0,2267.0,1.7560364E-5
2268.0,2268.0,0.16962606
2269.0,2269.0,0.045676645
2270.0,2270.0,0.4764446
2271.0,2271.0,0.052487187
2272.0,2272.0,0.12169104
2273.0,2273.0,0.12582655
2274.0,2274.0,0.003381493
2275.0,2275.0,0.035992846
2276.0,2276.0,0.07318606
2277.0,2277.0,0.0063932403
2278.0,2278.0,0.10646697
2279.0,2279.0,0.4456699
2280.0,2280.0,0.086139224
2281.0,2281.0,0.0070872423
2282.0,2282.0,0.10902417
2283.0,2283.0,1.1101234E-5
2284.0,2284.0,0.012477005
2285.0,2285.0,0.11435209
2286.0,2286.0,0.13592894
2287.0,2287.0,0.08370962
2288.0,2288.0,3.567856E-7
2289.0,2289.0,0.02346341
2290.0,2290.0,9.570196E-7
2291.0,2291.0,0.08095911
2292.0,2292.0,2.2035363E-4
2293.0,2293.0,5.5348964E-6
2294.0,2294.0,0.19975686
2295.0,2295.0,0.11491909
2296.0,2296.0,0.18525115
2297.0,2297.0,0.080362186
2298.0,2298.0,5.6857414E-7
2299.0,2299.0,0.1141407
2300.0,2300.0,0.6466098
2301.0,2301.0,0.078399144
2302.0,2302.0,1.2860943E-4
2303.0,2303.0,0.117388286
2304.0,2304.0,0.0014802978
2305.0,2305.0,0.10411203
2306.0,2306.0,1.9682874E-4
2307.0,2307.0,0.39648908
2308.0,2308.0,3.400846E-6
2309.0,2309.0,6.348748E-5
2310.0,2310.0,0.091552146
2311.0,2311.0,0.09805488
2312.0,2312.0,0.01571906
2313.0,2313.0,0.13210717
2314.0,2314.0,0.09054377
2315.0,2315.0,4.077402E-4
2316.0,2316.0,5.836336E-4
2317.0,2317.0,0.20195816
2318.0,2318.0,1.562013E-6
2319.0,2319.0,0.12601872
2320.0,2320.0,0.05820904
2321.0,2321.0,0.30656737
2322.0,2322.0,1.8769542E-7
2323.0,2323.0,0.027270833
2324.0,2324.0,0.0027471692
2325.0,2325.0,0.3110765
2326.0,2326.0,7.131942E-9
2327.0,2327.0,0.035411395
2328.0,2328.0,0.03858947
2329.0,2329.0,0.61386293
2330.0,2330.0,1.1765607E-6
2331.0,2331.0,0.033555914
2332.0,2332.0,0.075178124
2333.0,2333.0,1.1641168E-6
2334.0,2334.0,0.004932256
2335.0,2335.0,0.0038886066
2336.0,2336.0,0.049070425
2337.0,2337.0,6.660044E-5
2338.0,2338.0,0.207769
2339.0,2339.0,0.13229218
2340.0,2340.0,0.9495475
2341.0,2341.0,4.082961E-9
2342.0,2342.0,3.8730905E-6
2343.0,2343.0,0.023039756
2344.0,2344.0,1.20909945E-5
2345.0,2345.0,0.016192855
2346.0,2346.0,0.053619664
2347.0,2347.0,6.4973565E-6
2348.0,2348.0,0.2751473
2349.0,2349.0,0.15140972
2350.0,2350.0,0.047449484
2351.0,2351.0,6.644922E-5
2352.0,2352.0,0.0014799868
2353.0,2353.0,4.3661572E-7
2354.0,2354.0,0.09863015
2355.0,2355.0,0.05746942
2356.0,2356.0,0.31964484
2357.0,2357.0,0.17789638
2358.0,2358.0,3.79199E-4
2359.0,2359.0,3.5956877E-5
2360.0,2360.0,0.7270953
2361.0,2361.0,0.13743083
2362.0,2362.0,1.2168593E-5
2363.0,2363.0,4.965348E-9
2364.0,2364.0,8.2527076E-5
2365.0,2365.0,0.30712602
2366.0,2366.0,0.08796727
2367.0,2367.0,0.025358833
2368.0,2368.0,2.6399364E-6
2369.0,2369.0,0.09035576
2370.0,2370.0,0.122414954
2371.0,2371.0,0.05574661
2372.0,2372.0,0.0045788507
2373.0,2373.0,0.044768102
2374.0,2374.0,4.6357323E-7
2375.0,2375.0,0.11483651
2376.0,2376.0,1.642874E-5
2377.0,2377.0,0.10421086
2378.0,2378.0,0.17581344
2379.0,2379.0,0.0429001
2380.0,2380.0,5.259405E-8
2381.0,2381.0,0.0055184397
2382.0,2382.0,0.47093406
2383.0,2383.0,9.558798E-6
2384.0,2384.0,0.0019662073
2385.0,2385.0,0.109013505
2386.0,2386.0,0.9810092
2387.0,2387.0,0.0068718507
2388.0,2388.0,0.58224857
2389.0,2389.0,0.13827763
2390.0,2390.0,0.08771043
2391.0,2391.0,0.029544987
2392.0,2392.0,0.74118817
2393.0,2393.0,0.13044
2394.0,2394.0,0.007976846
2395.0,2395.0,0.18835479
2396.0,2396.0,1.8438908E-5
2397.0,2397.0,0.14528956
2398.0,2398.0,0.040924348
2399.0,2399.0,0.58232474
2400.0,2400.0,0.03193984
2401.0,2401.0,0.08523078
2402.0,2402.0,0.5042843
2403.0,2403.0,3.7422805E-7
2404.0,2404.0,0.015704215
2405.0,2405.0,0.712359
2406.0,2406.0,4.9829786E-4
2407.0,2407.0,3.6907625E-8
2408.0,2408.0,1.1338307E-4
2409.0,2409.0,0.110276915
2410.0,2410.0,0.15480165
2411.0,2411.0,9.927028E-4
2412.0,2412.0,0.09282878
2413.0,2413.0,1.7884254E-6
2414.0,2414.0,0.0015933025
2415.0,2415.0,3.310623E-8
2416.0,2416.0,4.9956754E-4
2417.0,2417.0,0.05248829
2418.0,2418.0,4.956271E-5
2419.0,2419.0,0.1382335
2420.0,2420.0,0.08960071
2421.0,2421.0,0.09064003
2422.0,2422.0,0.10180728
2423.0,2423.0,6.782737E-4
2424.0,2424.0,0.0018858764
2425.0,2425.0,0.11718822
2426.0,2426.0,0.72130305
2427.0,2427.0,0.34938428
2428.0,2428.0,1.2639493E-8
2429.0,2429.0,0.04565291
2430.0,2430.0,2.5050716E-5
2431.0,2431.0,0.08936634
2432.0,2432.0,0.065980315
2433.0,2433.0,2.0104348E-7
2434.0,2434.0,0.0011663324
2435.0,2435.0,6.738752E-4
2436.0,2436.0,0.028602747
2437.0,2437.0,0.02358468
2438.0,2438.0,7.3607926E-6
2439.0,2439.0,0.46911445
2440.0,2440.0,0.93572545
2441.0,2441.0,0.039815456
2442.0,2442.0,0.08097228
2443.0,2443.0,0.32494158
2444.0,2444.0,0.028953606
2445.0,2445.0,0.22553323
2446.0,2446.0,0.14577648
2447.0,2447.0,0.10538795
2448.0,2448.0,0.0049719648
2449.0,2449.0,1.4399551E-8
2450.0,2450.0,0.012905902
2451.0,2451.0,0.23013327
2452.0,2452.0,0.07315896
2453.0,2453.0,0.024787093
2454.0,2454.0,0.0022179736
2455.0,2455.0,0.13993102
2456.0,2456.0,5.3765865E-7
2457.0,2457.0,0.13912293
2458.0,2458.0,0.028807089
2459.0,2459.0,0.32219514
2460.0,2460.0,0.3188439
2461.0,2461.0,5.265418E-4
2462.0,2462.0,0.010373685
2463.0,2463.0,3.2619266E-6
2464.0,2464.0,2.5733565E-5
2465.0,2465.0,0.16722259
2466.0,2466.0,0.044289332
2467.0,2467.0,0.1272179
2468.0,2468.0,0.105122164
2469.0,2469.0,1.2422162E-4
2470.0,2470.0,8.353564E-6
2471.0,2471.0,0.1782256
2472.0,2472.0,0.12878332
2473.0,2473.0,1.665943E-6
2474.0,2474.0,0.004988519
2475.0,2475.0,0.0044292687
2476.0,2476.0,0.022542128
2477.0,2477.0,0.07495454
2478.0,2478.0,1.7181608E-5
2479.0,2479.0,0.087744854
2480.0,2480.0,6.2507584E-6
2481.0,2481.0,8.151086E-4
2482.0,2482.0,1.1217784E-6
2483.0,2483.0,0.0722201
2484.0,2484.0,1.378899E-4
2485.0,2485.0,9.97446E-8
2486.0,2486.0,0.4916768
2487.0,2487.0,2.6304004E-5
2488.0,2488.0,6.0123275E-6
2489.0,2489.0,1.3585507E-6
2490.0,2490.0,0.23818403
2491.0,2491.0,0.05370635
2492.0,2492.0,9.547149E-5
2493.0,2493.0,0.11102344
2494.0,2494.0,6.1363257E-6
2495.0,2495.0,3.0719088E-6
2496.0,2496.0,0.13679783
2497.0,2497.0,0.16506349
2498.0,2498.0,0.15101422
2499.0,2499.0,0.023563351
2500.0,2500.0,6.0551753E-4
2501.0,2501.0,1.571008E-5
2502.0,2502.0,0.047640584
2503.0,2503.0,0.07050899
2504.0,2504.0,3.5517226E-4
2505.0,2505.0,0.7149452
2506.0,2506.0,0.2059553
2507.0,2507.0,1.4754163E-6
2508.0,2508.0,0.46514636
2509.0,2509.0,0.07455398
2510.0,2510.0,1.3490753E-6
2511.0,2511.0,5.77242E-6
2512.0,2512.0,0.22461219
2513.0,2513.0,9.1469485E-7
2514.0,2514.0,0.94891965
2515.0,2515.0,0.059407365
2516.0,2516.0,0.21247524
2517.0,2517.0,7.687225E-4
2518.0,2518.0,0.23328434
2519.0,2519.0,8.073577E-8
2520.0,2520.0,0.15983616
2521.0,2521.0,0.03773937
2522.0,2522.0,0.018198008
2523.0,2523.0,0.17402394
2524.0,2524.0,0.056367863
2525.0,2525.0,1.9289543E-4
2526.0,2526.0,2.5885509E-8
2527.0,2527.0,3.794854E-6
2528.0,2528.0,0.07453388
2529.0,2529.0,2.8674709E-8
2530.0,2530.0,0.056271695
2531.0,2531.0,0.34855837
2532.0,2532.0,0.0010081641
2533.0,2533.0,2.3110065E-6
2534.0,2534.0,1.8174665E-5
2535.0,2535.0,0.08478019
2536.0,2536.0,0.1337227
2537.0,2537.0,0.7166579
2538.0,2538.0,2.9662833E-5
2539.0,2539.0,0.0012062873
2540.0,2540.0,0.79030997
2541.0,2541.0,0.14224641
2542.0,2542.0,5.72983E-4
2543.0,2543.0,9.68385E-8
2544.0,2544.0,0.02680819
2545.0,2545.0,0.1029627
2546.0,2546.0,0.06374801
2547.0,2547.0,0.029422214
2548.0,2548.0,9.585459E-4
2549.0,2549.0,8.014127E-7
2550.0,2550.0,0.41886324
2551.0,2551.0,0.0044993474
2552.0,2552.0,0.27566624
2553.0,2553.0,3.7248185E-4
2554.0,2554.0,0.0013686367
2555.0,2555.0,4.3334198E-4
2556.0,2556.0,2.3119304E-4
2557.0,2557.0,0.061417863
2558.0,2558.0,0.7997087
2559.0,2559.0,0.008060006
2560.0,2560.0,5.64723E-7
2561.0,2561.0,0.25457534
2562.0,2562.0,0.18651855
2563.0,2563.0,0.0318939
2564.0,2564.0,0.03209494
2565.0,2565.0,0.13816887
2566.0,2566.0,0.024129383
2567.0,2567.0,0.19893935
2568.0,2568.0,0.0035036693
2569.0,2569.0,0.12727565
2570.0,2570.0,0.019224193
2571.0,2571.0,0.025820203
2572.0,2572.0,0.05424629
2573.0,2573.0,0.0013666989
2574.0,2574.0,0.08634674
2575.0,2575.0,0.22897682
2576.0,2576.0,0.40486714
2577.0,2577.0,9.922843E-4
2578.0,2578.0,0.024780544
2579.0,2579.0,2.956436E-4
2580.0,2580.0,0.0032572171
2581.0,2581.0,0.03676532
2582.0,2582.0,6.6879025E-4
2583.0,2583.0,1.0310805E-5
2584.0,2584.0,0.53141683
2585.0,2585.0,4.1592577E-7
2586.0,2586.0,1.5331597E-7
2587.0,2587.0,0.009656738
2588.0,2588.0,1.9419826E-5
2589.0,2589.0,0.096803404
2590.0,2590.0,0.0020777716
2591.0,2591.0,1.1070128E-6
2592.0,2592.0,0.06271411
2593.0,2593.0,0.002228339
2594.0,2594.0,0.030282829
2595.0,2595.0,5.195536E-9
2596.0,2596.0,2.8376438E-5
2597.0,2597.0,7.2259E-6
2598.0,2598.0,0.37319902
2599.0,2599.0,0.022068702
2600.0,2600.0,6.9455114E-6
2601.0,2601.0,0.13815986
2602.0,2602.0,0.13523234
2603.0,2603.0,0.007138892
2604.0,2604.0,0.00610237
2605.0,2605.0,1.5945407E-5
2606.0,2606.0,0.07059914
2607.0,2607.0,1.8322028E-4
2608.0,2608.0,3.4972015E-4
2609.0,2609.0,0.0912467
2610.0,2610.0,0.1464105
2611.0,2611.0,0.0032698293
2612.0,2612.0,0.24921231
2613.0,2613.0,0.16289467
2614.0,2614.0,0.25542265
2615.0,2615.0,0.05509279
2616.0,2616.0,2.4991113E-8
2617.0,2617.0,3.4357785E-5
2618.0,2618.0,0.11415532
2619.0,2619.0,8.662008E-8
2620.0,2620.0,0.6891037
2621.0,2621.0,0.091253296
2622.0,2622.0,0.021216862
2623.0,2623.0,0.21441083
2624.0,2624.0,2.4035794E-6
2625.0,2625.0,1.5962888E-7
2626.0,2626.0,9.414354E-5
2627.0,2627.0,0.19461212
2628.0,2628.0,0.034950633
2629.0,2629.0,0.19569738
2630.0,2630.0,0.0017209118
2631.0,2631.0,0.030022057
2632.0,2632.0,0.13029435
2633.0,2633.0,4.4213032E-4
2634.0,2634.0,2.3222865E-5
2635.0,2635.0,0.15814503
2636.0,2636.0,0.02177754
2637.0,2637.0,0.043744314
2638.0,2638.0,0.099992074
2639.0,2639.0,1.6901233E-6
2640.0,2640.0,0.0017382407
2641.0,2641.0,2.593846E-4
2642.0,2642.0,0.9029516
2643.0,2643.0,3.155091E-6
2644.0,2644.0,0.0022731659
2645.0,2645.0,0.47832263
2646.0,2646.0,2.1718087E-8
2647.0,2647.0,0.13337871
2648.0,2648.0,0.076083764
2649.0,2649.0,0.08689023
2650.0,2650.0,0.0011226111
2651.0,2651.0,2.5674052E-4
2652.0,2652.0,1.0896497E-4
2653.0,2653.0,0.15555619
2654.0,2654.0,1.947162E-6
2655.0,2655.0,4.4693043E-6
2656.0,2656.0,1.3725604E-8
2657.0,2657.0,0.0012256402
2658.0,2658.0,0.0012906875
2659.0,2659.0,5.2563664E-8
2660.0,2660.0,0.11846136
2661.0,2661.0,2.6504082E-8
2662.0,2662.0,0.0059892847
2663.0,2663.0,0.29405284
2664.0,2664.0,2.0180605E-5
2665.0,2665.0,0.056280818
2666.0,2666.0,0.010564589
2667.0,2667.0,0.27476823
2668.0,2668.0,0.068949156
2669.0,2669.0,0.017439969
2670.0,2670.0,0.31979147
2671.0,2671.0,0.34244457
2672.0,2672.0,3.9125807E-6
2673.0,2673.0,6.4023794E-8
2674.0,2674.0,0.02640353
2675.0,2675.0,0.2472749
2676.0,2676.0,2.4091305E-6
2677.0,2677.0,0.043988563
2678.0,2678.0,1.9992156E-4
2679.0,2679.0,0.0696911
2680.0,2680.0,0.17186326
2681.0,2681.0,0.9999819
2682.0,2682.0,0.008921968
2683.0,2683.0,6.562084E-9
2684.0,2684.0,0.23426835
2685.0,2685.0,2.591845E-5
2686.0,2686.0,9.5111295E-7
2687.0,2687.0,6.196519E-7
2688.0,2688.0,8.029711E-6
2689.0,2689.0,0.008752423
2690.0,2690.0,1.3074617E-6
2691.0,2691.0,6.3031074E-4
2692.0,2692.0,6.503721E-4
2693.0,2693.0,0.023069076
2694.0,2694.0,0.0917292
2695.0,2695.0,0.12163863
2696.0,2696.0,1.1043604E-8
2697.0,2697.0,1.4508377E-5
2698.0,2698.0,0.03883931
2699.0,2699.0,3.4919517E-6
2700.0,2700.0,0.1162561
2701.0,2701.0,1.2514534E-8
2702.0,2702.0,0.004525724
2703.0,2703.0,0.0012928155
2704.0,2704.0,2.7095057E-6
2705.0,2705.0,0.30606517
2706.0,2706.0,0.15240595
2707.0,2707.0,0.1666674
2708.0,2708.0,0.001309798
2709.0,2709.0,3.7164497E-7
2710.0,2710.0,4.2391412E-7
2711.0,2711.0,3.3539334E-6
2712.0,2712.0,0.10745728
2713.0,2713.0,0.14070904
2714.0,2714.0,0.22292611
2715.0,2715.0,6.5152347E-4
2716.0,2716.0,0.24469976
2717.0,2717.0,0.021192823
2718.0,2718.0,0.0013801537
2719.0,2719.0,0.46405983
2720.0,2720.0,0.22325616
2721.0,2721.0,0.012062947
2722.0,2722.0,0.010558272
2723.0,2723.0,6.265915E-8
2724.0,2724.0,0.104475856
2725.0,2725.0,1.4718186E-6
2726.0,2726.0,0.0037773047
2727.0,2727.0,0.0010353326
2728.0,2728.0,4.282471E-4
2729.0,2729.0,0.016521513
2730.0,2730.0,2.705197E-8
2731.0,2731.0,0.21929654
2732.0,2732.0,1.4952843E-6
2733.0,2733.0,0.014153159
2734.0,2734.0,0.029068971
2735.0,2735.0,0.03111664
2736.0,2736.0,0.069694035
2737.0,2737.0,6.7133933E-6
2738.0,2738.0,0.020434927
2739.0,2739.0,0.69346225
2740.0,2740.0,2.179273E-4
2741.0,2741.0,0.26924342
2742.0,2742.0,0.12509336
2743.0,2743.0,0.09948601
2744.0,2744.0,0.001694609
2745.0,2745.0,4.3572005E-4
2746.0,2746.0,0.051917937
2747.0,2747.0,0.060113817
2748.0,2748.0,3.1794366E-6
2749.0,2749.0,1.7227156E-5
2750.0,2750.0,0.041719023
2751.0,2751.0,0.43570045
2752.0,2752.0,0.049638823
2753.0,2753.0,0.07039268
2754.0,2754.0,0.573012
2755.0,2755.0,0.20396814
2756.0,2756.0,0.12466003
2757.0,2757.0,0.019435223
2758.0,2758.0,0.0031835425
2759.0,2759.0,0.108631656
2760.0,2760.0,0.11041688
2761.0,2761.0,0.37880057
2762.0,2762.0,0.18257149
2763.0,2763.0,3.0096842E-4
2764.0,2764.0,3.8035182E-4
2765.0,2765.0,8.578732E-5
2766.0,2766.0,5.2231467E-8
2767.0,2767.0,3.0598687E-6
2768.0,2768.0,0.096859634
2769.0,2769.0,4.301125E-4
2770.0,2770.0,4.0435712E-5
2771.0,2771.0,0.045589227
2772.0,2772.0,0.1579544
2773.0,2773.0,0.264703
2774.0,2774.0,0.3600705
2775.0,2775.0,0.08784869
2776.0,2776.0,1.0161301E-5
2777.0,2777.0,0.016590493
2778.0,2778.0,0.1902891
2779.0,2779.0,0.68704146
2780.0,2780.0,0.12101709
2781.0,2781.0,2.6657965E-4
2782.0,2782.0,0.22621775
2783.0,2783.0,0.372804
2784.0,2784.0,0.08502697
2785.0,2785.0,0.0038598771
2786.0,2786.0,0.032332484
2787.0,2787.0,0.16407736
2788.0,2788.0,0.00872829
2789.0,2789.0,0.114013515
2790.0,2790.0,0.16431208
2791.0,2791.0,2.7510482E-6
2792.0,2792.0,0.1068717
2793.0,2793.0,0.29974148
2794.0,2794.0,4.953861E-7
2795.0,2795.0,1.7219344E-4
2796.0,2796.0,0.05326085
2797.0,2797.0,0.13251536
2798.0,2798.0,0.003034714
2799.0,2799.0,0.24294597
2800.0,2800.0,0.07265379
2801.0,2801.0,1.3825351E-5
2802.0,2802.0,0.24096657
2803.0,2803.0,0.31664458
2804.0,2804.0,0.021538144
2805.0,2805.0,0.0033813384
2806.0,2806.0,0.00123544
2807.0,2807.0,1.6470427E-5
2808.0,2808.0,0.22989856
2809.0,2809.0,0.30461246
2810.0,2810.0,0.028792372
2811.0,2811.0,0.008018719
2812.0,2812.0,0.33272007
2813.0,2813.0,0.12159959
2814.0,2814.0,0.016105901
2815.0,2815.0,4.7121116E-6
2816.0,2816.0,0.17016435
2817.0,2817.0,0.059953205
2818.0,2818.0,0.015352734
2819.0,2819.0,2.8906124E-6
2820.0,2820.0,3.7709916E-7
2821.0,2821.0,0.00494552
2822.0,2822.0,0.0596416
2823.0,2823.0,0.686385
2824.0,2824.0,0.0029206101
2825.0,2825.0,0.36485377
2826.0,2826.0,0.109090336
