gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
897118608		http://www.vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UWYMV:Mamm:321?seid=1866394									en	http://arctosdb.org/home/data/			2014-11-13 12:21:24.0			http://arctos.database.museum/guid/UWYMV:Mamm:321												PhysicalObject					UWYMV	Mammal specimens			PreservedSpecimen			sex=unknown	http://arctos.database.museum/guid/UWYMV:Mamm:321?seid=1866394	321	MHM 350	Collector(s): Marvin H. Maxell	1			unknown				wild caught		skin; skull						collector number=MHM 350		http://arctos.database.museum/guid/UWYMV:Mamm:321					<i>Urocitellus columbianus</i> (accepted ID) identified by Marvin H. Maxell on 1967-07-07; method: legacy						1967-07-07			188	1967	07	07	1967-07-07										North America, Canada, British Columbia	North America				Canada		British Columbia			6 miles NW Skookumchuck	6 miles NW Skookumchuck									James M. Maley																James M. Maley	2012-09-25 00:00:00.0			unverified																					A		Marvin H. Maxell	1967-07-07		legacy										Urocitellus columbianus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			
897053915		http://www.vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UAM:Mamm:457?seid=1213014									en	http://arctosdb.org/home/data/			2014-12-19 13:28:57.0			http://arctos.database.museum/guid/UAM:Mamm:457												PhysicalObject		urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=female	http://arctos.database.museum/guid/UAM:Mamm:457?seid=1213014	457		Collector(s): A. D. Morton	1			female				wild caught		skin; skull								http://arctos.database.museum/guid/UAM:Mamm:457					<i>Urocitellus columbianus columbianus</i> (accepted ID) identified by Aren M. Gunderson on 2014-12-19; method: taxonomic revision Remark: Helgen et al. 2009<br><i>Spermophilus columbianus columbianus</i> identified by unknown on 2000-09-12; method: legacy						1949-04-09			99	1949	04	09	09 Apr 1949										North America, United States, Idaho	North America				United States		Idaho			5 mi S of Princton	5 mi S of Princton									Gary W. Shugart		46.91	-116.83	North American Datum 1927	1609.344			46.91/-116.83			decimal degrees					Gary W. Shugart	2004-10-02 00:00:00.0	not recorded	GNIS downloaded Aug 2002	unverified																					A		Aren M. Gunderson	2014-12-19		taxonomic revision	Helgen et al. 2009									Urocitellus columbianus columbianus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus					ICZN			
897053896		http://www.vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UAM:Mamm:456?seid=1535738									en	http://arctosdb.org/home/data/			2014-12-23 19:22:31.0			http://arctos.database.museum/guid/UAM:Mamm:456												PhysicalObject		urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=male	http://arctos.database.museum/guid/UAM:Mamm:456?seid=1535738	456		Collector(s): W. D. Carringer	1			male				wild caught		skin; skull								http://arctos.database.museum/guid/UAM:Mamm:456					<i>Urocitellus columbianus columbianus</i> (accepted ID) identified by Aren M. Gunderson on 2014-12-19; method: taxonomic revision Remark: Helgen et al. 2009<br><i>Spermophilus columbianus columbianus</i> identified by unknown on 2000-09-12; method: legacy						1948-04-13			104	1948	04	13	13 Apr 1948										North America, United States, Idaho, Latah County	North America				United States		Idaho	Latah County		4 miles SW of Moscow	4 mi SW of Moscow									Gary W. Shugart		46.69	-117.05	North American Datum 1927	5874.1056			46.69/-117.05			decimal degrees					Gary W. Shugart	2004-10-02 00:00:00.0	MaNIS georeferencing guidelines	GNIS downloaded Aug 2002	unverified																					A		Aren M. Gunderson	2014-12-19		taxonomic revision	Helgen et al. 2009									Urocitellus columbianus columbianus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus					ICZN			
897009952		http://www.vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UAM:Mamm:113967?seid=1851308									en	http://arctosdb.org/home/data/			2012-10-12 15:58:59.0			http://arctos.database.museum/guid/UAM:Mamm:113967												PhysicalObject		urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=unknown	http://arctos.database.museum/guid/UAM:Mamm:113967?seid=1851308	113967		Collector(s): Link E. Olson, Nicholas J. Kerhoulas; Preparator(s): Aren M. Gunderson	1			unknown				wild caught		embryo (frozen)						AF=67465	There are six embryos in one vial.	http://arctos.database.museum/guid/UAM:Mamm:113967			(offspring of) UAM:Mamm http://arctos.database.museum/guid/UAM:Mamm:113966		<i>Urocitellus columbianus</i> (accepted ID) identified by Aren M. Gunderson; method: student						2010-06-28			179	2010	06	28	2010-06-28										North America, United States, Montana, Flathead County	North America				United States		Montana	Flathead County		Flathead County	Flathead County									Nicholas J. Kerhoulas		48.5724	-114.42829	World Geodetic System 1984	3			48.5724/-114.42829			decimal degrees					Nicholas J. Kerhoulas	2012-08-20 00:00:00.0	not recorded	GPS	unverified																					A		Aren M. Gunderson			student										Urocitellus columbianus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			
897009951		http://www.vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UAM:Mamm:113966?seid=1851307									en	http://arctosdb.org/home/data/			2016-07-22 15:55:11.0			http://arctos.database.museum/guid/UAM:Mamm:113966												PhysicalObject		urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=female ; total length=355 mm; tail length=93 mm; hind foot with claw=49 mm; ear from notch=21 mm; weight=500 g; reproductive data=emb(4L,2R) ; crown-rump length=22 mm	http://arctos.database.museum/guid/UAM:Mamm:113966?seid=1851307	113966		Collector(s): Link E. Olson, Nicholas J. Kerhoulas; Preparator(s): Aren M. Gunderson	1			female				wild caught		skin; skull; postcranial skeleton; spleen (frozen); heart (frozen); kidney (frozen); liver (frozen)						AF=73185	Specimen has small mammae and fleas. Specimen was collected with Victor rat trap.	http://arctos.database.museum/guid/UAM:Mamm:113966			(parent of) UAM:Mamm http://arctos.database.museum/guid/UAM:Mamm:113967		<i>Urocitellus columbianus</i> (accepted ID) identified by Aren M. Gunderson; method: student						2010-06-28			179	2010	06	28	2010-06-28		Trap								North America, United States, Montana, Flathead County	North America				United States		Montana	Flathead County		Flathead County	Flathead County									Nicholas J. Kerhoulas		48.5724	-114.42829	World Geodetic System 1984	3			48.5724/-114.42829			decimal degrees					Nicholas J. Kerhoulas	2012-08-20 00:00:00.0	not recorded	GPS	unverified																					A		Aren M. Gunderson			student										Urocitellus columbianus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			
897009876		http://www.vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UAM:Mamm:113896?seid=1851219									en	http://arctosdb.org/home/data/			2012-08-23 00:06:42.0			http://arctos.database.museum/guid/UAM:Mamm:113896												PhysicalObject		urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=female ; total length=328 mm; tail length=97 mm; hind foot with claw=53 mm; ear from notch=24 mm; weight=305 g; reproductive data=no plsc	http://arctos.database.museum/guid/UAM:Mamm:113896?seid=1851219	113896		Collector(s): Link E. Olson, Nicholas J. Kerhoulas; Preparator(s): Jonathan A. Nations	1			female				wild caught		skin; skull; postcranial skeleton; tissue (frozen); tissue (frozen)						AF=73181	No visible mammae. Specimen collected with .22 caliber air rifle.	http://arctos.database.museum/guid/UAM:Mamm:113896					<i>Urocitellus columbianus</i> (accepted ID) identified by Jonathan A. Nations; method: student						2010-06-27			178	2010	06	27	2010-06-27		firearm								North America, United States, Montana, Flathead County	North America				United States		Montana	Flathead County		Flathead National Forest, Werner Peak Lookout Road	Flathead National Forest, Werner Peak Lookout Road	1955.9016	1955.9016							Nicholas J. Kerhoulas	Elevation taken with GPS.	48.5686	-114.42858	World Geodetic System 1984	7			48.5686/-114.42858			decimal degrees					Nicholas J. Kerhoulas	2012-08-20 00:00:00.0	not recorded	GPS	unverified																					A		Jonathan A. Nations			student										Urocitellus columbianus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			
897009872		http://www.vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UAM:Mamm:113895?seid=1851218									en	http://arctosdb.org/home/data/			2012-08-23 00:06:21.0			http://arctos.database.museum/guid/UAM:Mamm:113895												PhysicalObject		urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=female ; total length=372 mm; tail length=104 mm; hind foot with claw=55 mm; ear from notch=19 mm; weight=430 g	http://arctos.database.museum/guid/UAM:Mamm:113895?seid=1851218	113895		Collector(s): Link E. Olson, Nicholas J. Kerhoulas; Preparator(s): Jonathan A. Nations	1			female				wild caught		skin; skull; postcranial skeleton; spleen (frozen); heart (frozen); kidney (frozen); liver (frozen)						AF=73175	Collected with 12 gauge shotgun using 7 1/2 shot.	http://arctos.database.museum/guid/UAM:Mamm:113895					<i>Urocitellus columbianus</i> (accepted ID) identified by Jonathan A. Nations; method: student						2010-06-22			173	2010	06	22	2010-06-22		firearm								North America, United States, Montana, Flathead County	North America				United States		Montana	Flathead County		Flathead county	Flathead county									Nicholas J. Kerhoulas		46.14093	-114.43709	World Geodetic System 1984	10			46.14093/-114.43709			decimal degrees					Nicholas J. Kerhoulas	2012-08-20 00:00:00.0	not recorded	GPS	unverified																					A		Jonathan A. Nations			student										Urocitellus columbianus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			
897009859		http://www.vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UAM:Mamm:113883?seid=1851205									en	http://arctosdb.org/home/data/			2015-07-02 10:32:09.0			http://arctos.database.museum/guid/UAM:Mamm:113883												PhysicalObject		urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=male ; total length=335 mm; tail length=98 mm; hind foot with claw=50 mm; ear from notch=21 mm; weight=372 g; reproductive data=Testes abdominal, T=13x5	http://arctos.database.museum/guid/UAM:Mamm:113883?seid=1851205	113883		Collector(s): Link E. Olson; Preparator(s): Nicholas J. Kerhoulas, Jonathan A. Nations	1			male				wild caught		skin; skull; postcranial skeleton; spleen (frozen); heart (frozen); kidney (frozen); liver (frozen)						AF=73153	Ground Squirrel, Shot with .12 gauge, 7.5 shot	http://arctos.database.museum/guid/UAM:Mamm:113883					<i>Urocitellus columbianus</i> (accepted ID) identified by Aren M. Gunderson on 2012-05-10; method: student						2010-06-18			169	2010	06	18	2010-06-18										North America, United States, Montana, Beaverhead County	North America				United States		Montana	Beaverhead County		Beaverhead-Deerlodge National Forest	4.5 km by road from Ajax Lake									Nicholas J. Kerhoulas		45.35445	-113.68311	World Geodetic System 1984	4			45.35445/-113.68311			decimal degrees					Nicholas J. Kerhoulas	2010-06-18 00:00:00.0	not recorded	GPS	unverified																					A		Aren M. Gunderson	2012-05-10		student										Urocitellus columbianus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			
897009820		http://www.vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UAM:Mamm:113847?seid=200372									en	http://arctosdb.org/home/data/			2017-01-19 12:07:25.0			http://arctos.database.museum/guid/UAM:Mamm:113847												PhysicalObject		urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=male ; total length=372 mm; tail length=108 mm; hind foot with claw=52 mm; ear from notch=24 mm; weight=650 g	http://arctos.database.museum/guid/UAM:Mamm:113847?seid=200372	113847		Collector(s): Link E. Olson, Nicholas J. Kerhoulas; Preparator(s): Takae Nakajima	1			male				wild caught		skin; skull; skeleton; spleen (frozen); ectoparasite(s) (ethanol); kidney (frozen); liver (frozen); heart (frozen)						AF=73170	Testis abd. Collected with 22 cal. pellet rifle.	http://arctos.database.museum/guid/UAM:Mamm:113847			(host of) UAM:Ento http://arctos.database.museum/guid/UAM:Ento:276496		<i>Urocitellus columbianus</i> (accepted ID) identified by Link E. Olson on 2010-06-20; method: student						2010-06-20/2012-02-29	2010-06-20/2012-02-29						20 June 2010										North America, United States, Montana	North America				United States		Montana			Bloody Dick Road	Bloody Dick Road									Link E. Olson		45.01315	-113.38396	World Geodetic System 1984	4			45.01315/-113.38396			decimal degrees					Link E. Olson	2010-06-20 00:00:00.0	BioGeoMancer	GPS	unverified																					A		Link E. Olson	2010-06-20		student										Urocitellus columbianus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			
894740018																										urn:catalog:OMNH:Mammals:46458									English				2016-10-18								Sam Noble Oklahoma Museum of Natural History												OMNH	Mammals			PreservedSpecimen				urn:catalog:OMNH:Mammals:46458	46458	MC , 611	Criek, M.				M						skin	In collection																		1939-01-03				1939	04	3												North America				United States		Washington	Walla Walla		College Place												46.04944	-118.38722	WGS84	2329													GEOLocate [www.museum.tulane.edu/geolocate/]		Verified by data custodian																																				Urocitellus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus					Columbian Ground Squirrel				
892751837																										ZMA.MAM.6734																																	Naturalis	Mammalia			VirtualSpecimen				ZMA.MAM.6734	ZMA.MAM.6734			1			unknown						not applicable																																																																																																																Spermophilus columbianus								Animalia		Mammalia			Spermophilus		columbianus			species			ICZN			
892725890																										ZMA.MAM.6731																																	Naturalis	Mammalia			VirtualSpecimen				ZMA.MAM.6731	ZMA.MAM.6731			1			unknown						not applicable																																																																																																																Spermophilus columbianus								Animalia		Mammalia			Spermophilus		columbianus			species			ICZN			
892725862																										ZMA.MAM.6733																																	Naturalis	Mammalia			VirtualSpecimen				ZMA.MAM.6733	ZMA.MAM.6733			1			unknown						not applicable																																																																																																																Spermophilus columbianus								Animalia		Mammalia			Spermophilus		columbianus			species			ICZN			
891764037																										459195										http://creativecommons.org/licenses/by-nc/4.0/			2014-10-20T11:05:57Z			https://www.inaturalist.org/observations/459195				© David W. Boston some rights reserved	David W. Boston												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/459195	459195		David W. Boston								wild									"Garden Wall Overlook (Logan Pass) Glacier National Park 08/12/2008, 11:47 AM Canon EOS D60, 1/500, f/8, 230mm (70-300), ISO 100 48°42'5.4""N 113°43'24.24""W 1898.29m"												2008-08-12T11:47:38-05:00	16:47:38Z						2008-08-12 11:47:38																US					Logan Pass, Glacier National Park, MT											48.7025	-113.723333																																					774610				2013-11-16T00:34:31Z				179998								Urocitellus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus				species							
891740078																										396717										http://creativecommons.org/licenses/by-nc/4.0/			2017-03-21T00:10:41Z			https://www.inaturalist.org/observations/396717				© Tyler Christensen some rights reserved	Tyler Christensen												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/396717	396717		Tyler Christensen								wild																					2009-08-24							2009-08-24																US					Logan Pass, Glacier National Park											48.688651	-113.749609		677																																			663513				2013-09-14T12:44:17Z				179998								Urocitellus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus				species							
891330743		not-for-profit use only																								URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:7279									en	https://creativecommons.org/licenses/by-nc/4.0/			2016-10-20								Royal Ontario Museum; ROM							PhysicalObject			urn:lsid:biocol.org:col:35306		Royal Ontario Museum: ROM	Vertebrate Paleontology	Palaeobiology - Vertebrate Recent Osteological Collection		PreservedSpecimen				URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:7279	7279						male						Skeleton partial; &	recent osteology collections																																			North America	North America																																																														Seymour, K.													Spermophilus columbianus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus									
891171562																										316492										http://creativecommons.org/licenses/by-nc/4.0/			2014-10-20T04:49:11Z			https://www.inaturalist.org/observations/316492				© F. Douglas Martin some rights reserved	F. Douglas Martin												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/316492	316492		F. Douglas Martin								wild									A columbian ground squirrel near where we started out walk through the woods.												2013-05-11T12:56:04-05:00	17:56:04Z						2013-05-11 12:56:04																CA					Jasper, Alberta, Canada											52.88999	-118.07825																																					519464				2013-06-30T23:30:12Z				179998								Urocitellus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus				species							
891139575																										233672										http://creativecommons.org/licenses/by-nc/4.0/			2014-10-20T00:59:17Z			https://www.inaturalist.org/observations/233672				© Jane Capozzelli some rights reserved	Jane Capozzelli												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/233672	233672		Jane Capozzelli								wild									A type of ground squirrel seen commonly at glacier national park.												2013-03-24							2013-03-24																US					Glacier National Park											48.7596128	-113.7870225		77417																																			375764				2013-04-10T20:47:47Z				179998								Urocitellus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus				species							
891126281																										202942										http://creativecommons.org/licenses/by/4.0/			2015-06-09T23:38:21Z			https://www.inaturalist.org/observations/202942				© sea-kangaroo some rights reserved	sea-kangaroo												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/202942	202942		sea-kangaroo								wild																					2010-07-09							2010-07-09																US					Glacier National Park, Montana, USA											48.5283809071	-113.9934988449																																					320258				2013-02-22T04:40:52Z				179998								Urocitellus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus				species							
891120249																										186976										http://creativecommons.org/licenses/by-nc/4.0/			2015-03-19T16:59:21Z			https://www.inaturalist.org/observations/186976				© Greg Lasley some rights reserved	Greg Lasley												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/186976	186976		Greg Lasley								wild									Columbian Ground Squirrel Logan Pass Glacier National Park, Montana 19 June 2001 3 shots posted												2001-06-19							2001-06-19																US					Logan Pass, Glacier National Park, MT											48.6966411	-113.71817		500																																			292628				2013-01-26T23:34:03Z				179998								Urocitellus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus				species							
868465055		http://www.vertnet.org/resources/norms.html																								urn:catalog:UWBM:Mammal:9928									en	http://creativecommons.org/publicdomain/zero/1.0/legalcode			2015-01-06			http://portal.vertnet.org/o/uwbm/mammal?id=9928												PhysicalObject		urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""352"", ""tailLengthInMM"":""90"", ""hindfootLengthInMM"":""63"", ""earLengthInMM"":""?"" }"	urn:catalog:UWBM:Mammal:9928	9928		A. Svihla	1			male	unknown			managed	present	skin							352-90-63-?; Misc.: died in captivity												1950-02-15		46	46	1950	2	15											| USA | WASHINGTON | FERRY |  |  |  |	North America				United States	US	Washington	Ferry		Lat: 48.6483 Long: -118.7367WASHINGTON: Ferry County; Republic	USA | Washington | Ferry |  | Lat: 48.6483 Long: -118.7367WASHINGTON: Ferry County; Republic											48.6483	-118.7367	NAD27	1622						decimal degrees							VertNet Georeferencing Guidelines		requires verification																																				Spermophilus columbianus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus		species			Columbian Ground Squirrel	ICZN			
868465051		http://www.vertnet.org/resources/norms.html																								urn:catalog:UWBM:Mammal:9927									en	http://creativecommons.org/publicdomain/zero/1.0/legalcode			2015-01-06			http://portal.vertnet.org/o/uwbm/mammal?id=9927												PhysicalObject		urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""326"", ""tailLengthInMM"":""86"", ""hindfootLengthInMM"":""60"" }"	urn:catalog:UWBM:Mammal:9927	9927		A. Svihla	1			male	unknown			managed	present	skin, skull							326-86-60-x; Misc.: died in captivity												1950-02-15		46	46	1950	2	15											| USA | WASHINGTON | FERRY |  |  |  |	North America				United States	US	Washington	Ferry		Lat: 48.6483 Long: -118.7367WASHINGTON: Ferry County; Republic	USA | Washington | Ferry |  | Lat: 48.6483 Long: -118.7367WASHINGTON: Ferry County; Republic											48.6483	-118.7367	NAD27	1622						decimal degrees							VertNet Georeferencing Guidelines		requires verification																																				Spermophilus columbianus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus		species			Columbian Ground Squirrel	ICZN			
868465050		http://www.vertnet.org/resources/norms.html																								urn:catalog:UWBM:Mammal:9959									en	http://creativecommons.org/publicdomain/zero/1.0/legalcode			2015-01-06			http://portal.vertnet.org/o/uwbm/mammal?id=9959												PhysicalObject		urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""351"", ""tailLengthInMM"":""105"", ""hindfootLengthInMM"":""53"", ""earLengthInMM"":""15"" }"	urn:catalog:UWBM:Mammal:9959	9959		A. Svihla	1			male	unknown			native	present	skin, skull							351-105-53-15												1949-07-28		209	209	1949	7	28											| USA | WASHINGTON | FERRY |  |  |  |	North America				United States	US	Washington	Ferry		Lat: 48.6483 Long: -118.7367WASHINGTON: Ferry County; Republic	USA | Washington | Ferry |  | Lat: 48.6483 Long: -118.7367WASHINGTON: Ferry County; Republic											48.6483	-118.7367	NAD27	1622						decimal degrees							VertNet Georeferencing Guidelines		requires verification																																				Spermophilus columbianus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus		species			Columbian Ground Squirrel	ICZN			
868465048		http://www.vertnet.org/resources/norms.html																								urn:catalog:UWBM:Mammal:9960									en	http://creativecommons.org/publicdomain/zero/1.0/legalcode			2015-01-06			http://portal.vertnet.org/o/uwbm/mammal?id=9960												PhysicalObject		urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""338"", ""tailLengthInMM"":""106"", ""hindfootLengthInMM"":""51"", ""earLengthInMM"":""17"" }"	urn:catalog:UWBM:Mammal:9960	9960		A. Svihla	1			female	unknown			native	present	skin, skull							338-106-51-17												1949-07-28		209	209	1949	7	28											| USA | WASHINGTON | FERRY |  |  |  |	North America				United States	US	Washington	Ferry		Lat: 48.6483 Long: -118.7367WASHINGTON: Ferry County; Republic	USA | Washington | Ferry |  | Lat: 48.6483 Long: -118.7367WASHINGTON: Ferry County; Republic											48.6483	-118.7367	NAD27	1622						decimal degrees							VertNet Georeferencing Guidelines		requires verification																																				Spermophilus columbianus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus		species			Columbian Ground Squirrel	ICZN			
