gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
1321689280																										http://n2t.net/ark:/65665/3c66d81b8-007d-49f7-b2d0-a428eea68989										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3c66d81b8-007d-49f7-b2d0-a428eea68989	72826	108	A. Howell	1			MALE						Skin; Skull																		1895-06-27T01:00Z		178	178	1895	6	27	27 Jun 1895										North America, United States, Montana	NORTH_AMERICA				US	Montana			Columbia Falls																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:33Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:29Z	2017-06-03T11:29Z	true
1321663122																										http://n2t.net/ark:/65665/3c541fd6b-efaf-44c9-8262-ddfe4fdb3436										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3c541fd6b-efaf-44c9-8262-ddfe4fdb3436	275817	133/32585X	V. Scheffer	1			FEMALE						Skin; Skull																		1938-06-14T01:00Z		165	165	1938	6	14	14 Jun 1938										North America, United States, Washington, Pend Oreille County	NORTH_AMERICA				US	Washington	Pend Oreille County		Pass Creek Pass																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:32Z	1676.0						TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:27Z	2017-06-03T11:27Z	true
1321592680																										http://n2t.net/ark:/65665/3c2247f3e-1235-4622-8a9d-2461ca89ceef										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3c2247f3e-1235-4622-8a9d-2461ca89ceef	226882	9911	V. Bailey	1			FEMALE						Skin; Skull																		1917-07-10T01:00Z		191	191	1917	7	10	10 Jul 1917										North America, United States, Montana	NORTH_AMERICA				US	Montana			Mcdermit Lake																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:30Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:22Z	2017-06-03T11:22Z	true
1321520170																										http://n2t.net/ark:/65665/3beef26e8-3e9a-452b-a6f9-3c0d0fe54833										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3beef26e8-3e9a-452b-a6f9-3c0d0fe54833	179476	31	L. Wyman	1			MALE						Skin; Skull																		1912-06-07T01:00Z		159	159	1912	6	7	7 Jun 1912										North America, United States, Idaho	NORTH_AMERICA				US	Idaho			Ketchum																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:28Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:16Z	2017-06-03T11:16Z	true
1321486770																										http://n2t.net/ark:/65665/3bd75eb5e-ba52-4a30-8dc2-0a1716dff505										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3bd75eb5e-ba52-4a30-8dc2-0a1716dff505	28062	831	C. Streator	1			FEMALE						Skin; Skull																		1891-05-25T01:00Z		145	145	1891	5	25	25 May 1891										North America, United States, Idaho	NORTH_AMERICA				US	Idaho			Coeur D'Alene																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:27Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:14Z	2017-06-03T11:14Z	true
1321455863																										http://n2t.net/ark:/65665/3bc16ad80-373e-43cf-ba8c-e9fb93e92abf										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3bc16ad80-373e-43cf-ba8c-e9fb93e92abf	236185	2449	G. Cantwell	1			MALE						Skin; Skull																		1921-05-09T01:00Z		129	129	1921	5	9	9 May 1921										North America, United States, Washington, Pend Oreille County	NORTH_AMERICA				US	Washington	Pend Oreille County		Calispell Peak, 9 Mi W Locke																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:26Z	1067.0						TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:11Z	2017-06-03T11:11Z	true
1321429030																										http://n2t.net/ark:/65665/3baea0da6-a9fc-4d95-9f2e-85f08689e18a										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3baea0da6-a9fc-4d95-9f2e-85f08689e18a	108645	198	G. Dippie	1			MALE						Skin; Skull																		1899-07-28T01:00Z		209	209	1899	7	28	28 Jul 1899										North America, Canada, Alberta	NORTH_AMERICA				CA	Alberta			Banff																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:25Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:09Z	2017-06-03T11:09Z	false
1321422786																										http://n2t.net/ark:/65665/3baa30bba-3566-4f50-80ca-a4c4009e61e9										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3baa30bba-3566-4f50-80ca-a4c4009e61e9	28801	953	C. Streator	1			FEMALE						Skin; Skull																		1891-06-13T01:00Z		164	164	1891	6	13	13 Jun 1891										North America, United States, Idaho	NORTH_AMERICA				US	Idaho			Mullan																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:25Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:09Z	2017-06-03T11:09Z	true
1321374204																										http://n2t.net/ark:/65665/3b881e7c7-e91d-4269-bb1a-39b8a0e5eaba										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b881e7c7-e91d-4269-bb1a-39b8a0e5eaba	27962	828	C. Streator	1			MALE						Skin; Skull																		1891-05-23T01:00Z		143	143	1891	5	23	23 May 1891										North America, United States, Idaho	NORTH_AMERICA				US	Idaho			Coeur D'Alene																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:23Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:05Z	2017-06-03T11:05Z	true
1321335909																										http://n2t.net/ark:/65665/3b6d1be97-9887-4196-a42c-f0980707101c										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b6d1be97-9887-4196-a42c-f0980707101c	236463	2452	G. Cantwell	1			MALE						Skin; Skull																		1921-05-14T01:00Z		134	134	1921	5	14	14 May 1921										North America, United States, Washington, Pend Oreille County	NORTH_AMERICA				US	Washington	Pend Oreille County		Sullivan Lake																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:22Z	914.0						TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:02Z	2017-06-03T11:02Z	true
1321334346																										http://n2t.net/ark:/65665/3b6bfee17-9540-4009-8656-b5889a0b813d										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b6bfee17-9540-4009-8656-b5889a0b813d	5877	460	A. Campbell	1									Skull; Remainder in Fluid																									-- -- ----										North America, United States, Montana	NORTH_AMERICA				US	Montana			Flat Head River, NW Boundary																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:22Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:02Z	2017-06-03T11:02Z	true
1321312244																										http://n2t.net/ark:/65665/3b5c2a89f-72a5-4a3d-a436-4c9216059809										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b5c2a89f-72a5-4a3d-a436-4c9216059809	275818	882/32586X	V. Scheffer	1			FEMALE						Skin; Skull																		1940-04-16T01:00Z		107	107	1940	4	16	16 Apr 1940										North America, United States, Washington, Ferry County	NORTH_AMERICA				US	Washington	Ferry County		Republic																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:21Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:01Z	2017-06-03T11:01Z	true
1321311351																										http://n2t.net/ark:/65665/3b5b8c3a7-eb85-4a9f-bc97-53eddde55daf										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b5b8c3a7-eb85-4a9f-bc97-53eddde55daf	72816	105	A. Howell	1			FEMALE						Skin; Skull																		1895-06-27T01:00Z		178	178	1895	6	27	27 Jun 1895										North America, United States, Montana	NORTH_AMERICA				US	Montana			Columbia Falls																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:21Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:00Z	2017-06-03T11:00Z	true
1321305441																										http://n2t.net/ark:/65665/3b5754cc7-8ac4-4d44-bac1-2d677671e89e										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b5754cc7-8ac4-4d44-bac1-2d677671e89e	23216	22	C. Mcnamee	1			MALE						Skin; Skull																		1890-06-30T01:00Z		181	181	1890	6	30	30 Jun 1890										North America, United States, Idaho	NORTH_AMERICA				US	Idaho			Moscow																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:21Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T11:00Z	2017-06-03T11:00Z	true
1321293834																										http://n2t.net/ark:/65665/3b4f3a27a-ec67-488b-bc7b-25c3bd97117b										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b4f3a27a-ec67-488b-bc7b-25c3bd97117b	226880	9909	V. Bailey	1			MALE						Skin; Skull																		1917-07-10T01:00Z		191	191	1917	7	10	10 Jul 1917										North America, United States, Montana	NORTH_AMERICA				US	Montana			Mcdermitt Lake																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:20Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T10:59Z	2017-06-03T10:59Z	true
1321248868																										http://n2t.net/ark:/65665/3b2f0b96d-cd4d-4b94-a167-84f7dc994853										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b2f0b96d-cd4d-4b94-a167-84f7dc994853	169232	209	S. Jewett	1			MALE						Skin; Skull																		1910-07-11T01:00Z		192	192	1910	7	11	11 Jul 1910										North America, United States, Idaho	NORTH_AMERICA				US	Idaho			Ketchum																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:19Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T10:55Z	2017-06-03T10:55Z	true
1321225736																										http://n2t.net/ark:/65665/3b1edaad9-a812-419d-aa18-ec7f4146d9d1										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b1edaad9-a812-419d-aa18-ec7f4146d9d1	201960	155	L. Wyman	1			FEMALE						Skin; Skull																		1913-07-02T01:00Z		183	183	1913	7	2	2 Jul 1913										North America, United States, Idaho	NORTH_AMERICA				US	Idaho			Goodrich																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:18Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T10:53Z	2017-06-03T10:53Z	true
1321191812																										http://n2t.net/ark:/65665/3b06dee95-9f14-4228-9d75-dbf2ad8c02e4										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b06dee95-9f14-4228-9d75-dbf2ad8c02e4	275815	122/32583X	V. Scheffer	1			FEMALE						Skin; Skull																		1938-06-12T01:00Z		163	163	1938	6	12	12 Jun 1938										North America, United States, Washington, Pend Oreille County	NORTH_AMERICA				US	Washington	Pend Oreille County		Newport																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:17Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T10:51Z	2017-06-03T10:51Z	true
1321189605																										http://n2t.net/ark:/65665/3b055184d-45d0-4e38-8923-08fa47a0933b										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b055184d-45d0-4e38-8923-08fa47a0933b	81927	3621	J. Loring	1			FEMALE						Skin; Skull																		1896-08-27T01:00Z		240	240	1896	8	27	27 Aug 1896										North America, Canada, Alberta	NORTH_AMERICA				CA	Alberta			Smoky Valley, 50 Mi N Of Jasper House																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:17Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T10:51Z	2017-06-03T10:51Z	false
1321161745																										http://n2t.net/ark:/65665/3af16b103-7fd4-45da-80b3-96c3f47aebd3										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3af16b103-7fd4-45da-80b3-96c3f47aebd3	66675	2059	J. Loring	1			FEMALE						Skin; Skull																		1894-07-24T01:00Z		205	205	1894	7	24	24 Jul 1894										North America, Canada, British Columbia	NORTH_AMERICA				CA	British Columbia			Nelson, 6 Mi S, Silver King Mine																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:16Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T10:51Z	2017-06-03T10:51Z	false
1321128199																										http://n2t.net/ark:/65665/3ad9beca3-0210-403e-a11c-dd85ff6e539c										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3ad9beca3-0210-403e-a11c-dd85ff6e539c	23032	1	C. Mcnamee	1			FEMALE						Skin; Skull																		1890-05-30T01:00Z		150	150	1890	5	30	30 May 1890										North America, United States, Idaho	NORTH_AMERICA				US	Idaho			Moscow																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:15Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T10:51Z	2017-06-03T10:51Z	true
1321115620																										http://n2t.net/ark:/65665/3ad0ee096-ecd3-450d-bc6b-ee92bdca9eb1										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3ad0ee096-ecd3-450d-bc6b-ee92bdca9eb1	89807	4494	J. Loring	1			MALE						Skin; Skull																		1897-07-21T01:00Z		202	202	1897	7	21	21 Jul 1897										North America, United States, Washington	NORTH_AMERICA				US	Washington			Cheney																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:14Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T10:51Z	2017-06-03T10:51Z	true
1321115350																										http://n2t.net/ark:/65665/3ad0e01bd-c5d4-449d-af31-a35a58a8be1e										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals			PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3ad0e01bd-c5d4-449d-af31-a35a58a8be1e	27964	833	C. Streator	1			MALE						Skin; Skull																		1891-05-25T01:00Z		145	145	1891	5	25	25 May 1891										North America, United States, Idaho	NORTH_AMERICA				US	Idaho			Coeur D'Alene																																																										Urocitellus columbianus (Ord, 1815)							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus		SPECIES							821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2017-06-03T11:14Z							TAXON_MATCH_HIGHERRANK		false	false	7786966	1	44	359	1459	9456	7713357		7786966	Urocitellus columbianus	Urocitellus		DWC_ARCHIVE	2017-06-03T10:51Z	2017-06-03T10:51Z	true
